1 2 267
1 3 1577
1 4 293
1 5 1820
1 7 962
1 8 358
1 9 57
1 10 100
1 11 472
1 12 6
1 13 2825
1 14 164
1 15 132
1 16 181
1 17 2074
1 18 56
1 19 1432
1 20 394
1 21 2
1 22 251
1 23 310
1 24 454
1 25 689
1 26 479
1 27 479
1 28 945
1 29 275
1 30 1197
1 31 369
1 32 27
1 33 676
1 34 1675
1 36 14
1 37 60
1 38 266
1 40 36
1 41 10
1 44 857
1 46 15
1 47 71
1 48 3
1 50 201
1 51 15
1 52 19
1 54 10
1 56 21
1 57 8
1 58 18
1 59 133
1 60 42
1 61 22
1 62 22
1 63 11
1 65 4
2 3 4
2 8 257
2 9 809
2 10 465
2 11 6
2 12 88
2 14 22
2 16 843
2 17 54
2 19 7
2 21 2
2 22 7
2 24 27
2 25 3
2 26 1
2 27 1
2 28 4
2 29 20
2 30 791
2 31 100
2 33 232
3 4 753
3 5 454
3 11 5
3 13 427
3 17 1
3 18 1
3 19 521
3 20 137
3 22 82
3 23 273
3 24 181
3 25 12
3 26 95
3 27 338
3 28 2855
3 29 180
3 30 138
3 31 17
3 33 252
3 34 36
3 36 750
3 37 367
3 38 115
3 44 22
3 46 1
3 52 26
3 54 6
3 56 1
3 57 126
3 58 123
3 60 13
3 61 130
3 62 361
4 5 10
4 7 8
4 8 3
4 9 23
4 12 2
4 13 12
4 16 1
4 17 13
4 18 95
4 19 689
4 20 6
4 22 55
4 23 329
4 24 1478
4 25 12
4 26 3
4 27 440
4 28 2108
4 29 16
4 30 8
4 31 10
4 33 37
4 34 1
4 36 264
4 37 269
4 38 1
4 51 1
4 52 22
4 54 1
4 56 1
4 57 136
4 58 127
4 61 11
4 62 34
5 7 44
5 8 29
5 11 467
5 13 301
5 15 19
5 17 65
5 18 364
5 19 32
5 20 44
5 22 244
5 23 552
5 24 187
5 25 688
5 26 197
5 27 19
5 28 167
5 29 106
5 30 8
5 33 22
5 34 236
5 36 30
5 37 2
5 38 233
5 40 2
5 44 483
5 46 3
5 48 2
5 50 3
5 51 199
5 52 1
5 56 180
5 57 100
5 58 104
5 59 476
5 60 36
5 61 2
5 62 26
5 63 78
5 65 1
6 39 18
6 8 12
6 9 30
6 11 71
6 12 224
6 14 266
6 21 1263
6 25 1322
6 29 148
7 8 60
7 11 1
7 13 12
7 14 1
7 15 10
7 17 303
7 18 38
7 20 3
7 22 22
7 23 56
7 24 3
7 25 27
7 26 7
7 27 2
7 28 3
7 29 66
7 30 7
7 32 21
7 34 248
7 37 45
7 38 87
7 40 18
7 41 4
7 44 3
7 46 7
7 50 11
7 51 56
7 52 8
7 54 3
7 56 9
7 57 12
7 58 85
7 59 18
7 60 1
7 61 6
7 62 22
7 63 2
8 9 224
8 10 1509
8 11 25
8 12 637
8 13 4
8 14 1909
8 16 419
8 17 1534
8 18 5
8 19 2
8 21 44
8 22 1
8 23 19
8 24 3
8 25 46
8 28 3
8 29 12
8 30 614
8 33 9
8 34 6
8 40 1
8 41 148
8 47 232
8 50 40
8 51 1
8 58 1
9 10 276
9 11 20
9 12 899
9 14 87
9 16 257
9 17 78
9 21 60
9 22 84
9 24 135
9 25 883
9 28 7
9 29 2353
9 30 216
9 31 1321
9 33 107
9 34 1
9 44 3
9 59 19
9 63 10
10 33 46
10 11 3
10 12 468
10 14 82
10 16 1150
10 17 90
10 19 1
10 21 1
10 25 28
10 29 10
10 30 581
11 12 50
11 13 14
11 14 725
11 15 4
11 17 100
11 18 35
11 19 1
11 21 271
11 23 412
11 25 1415
11 26 2
11 28 118
11 29 95
11 30 1
11 34 81
11 38 33
11 41 12
11 44 240
11 47 104
11 50 13
11 51 88
11 57 1
11 59 414
11 63 112
12 33 9
12 44 1
12 14 413
12 16 156
12 21 958
12 24 4
12 25 249
12 59 1
12 29 253
12 30 19
12 31 5
13 15 74
13 17 7
13 19 246
13 20 345
13 22 2
13 24 2
13 25 57
13 26 464
13 27 222
13 28 204
13 29 5
13 30 18
13 33 8
13 34 52
13 38 4
13 44 115
13 46 2
14 16 3
14 17 874
14 21 1346
14 25 623
14 29 79
14 30 8
14 34 21
14 37 1
14 38 1
14 39 5
14 41 652
14 47 1748
14 50 323
14 51 1
14 55 8
14 58 1
14 59 2
14 62 1
14 63 1
15 32 47
15 38 1
15 40 4
15 26 121
15 27 2
15 28 1
16 33 90
16 17 154
16 19 1
16 22 2
16 24 1
16 25 4
16 30 1503
16 31 1
17 18 16
17 19 3
17 22 6
17 23 51
17 24 9
17 25 34
17 26 1
17 28 8
17 29 38
17 30 303
17 34 195
17 37 35
17 38 69
17 40 10
17 41 73
17 44 3
17 47 288
17 50 149
17 51 53
17 52 6
17 56 11
17 57 6
17 58 96
17 59 7
17 61 1
17 62 20
17 63 4
17 65 2
18 19 4
18 22 1352
18 23 1862
18 24 2916
18 25 435
18 28 1194
18 29 317
18 34 8
18 37 1
18 38 33
18 44 76
18 51 181
18 56 364
18 57 198
18 58 301
18 59 30
18 63 21
18 65 6
19 20 221
19 22 114
19 23 161
19 24 606
19 25 8
19 26 17
19 27 880
19 28 926
19 29 172
19 30 191
19 31 26
19 33 69
19 34 7
19 36 15
19 37 10
19 44 9
19 52 9
19 57 22
19 58 18
19 62 3
20 34 2
20 44 9
20 33 9
20 27 370
20 28 250
20 26 24
20 30 6
21 33 1
21 47 53
21 25 734
21 55 61
21 39 18
21 29 167
21 30 2
22 23 517
22 24 4207
22 25 42
22 26 2
22 27 1
22 28 160
22 29 885
22 30 237
22 31 1819
22 33 684
22 34 1
22 44 4
22 51 51
22 56 306
22 57 90
22 58 171
22 63 14
22 65 6
23 24 1345
23 25 370
23 27 3
23 28 1236
23 29 232
23 30 1
23 31 4
23 33 4
23 34 23
23 36 110
23 37 288
23 38 48
23 40 2
23 42 1
23 44 161
23 50 3
23 51 370
23 52 55
23 56 266
23 57 985
23 58 900
23 59 154
23 61 5
23 62 31
23 63 57
23 65 2
24 25 62
24 27 9
24 28 1150
24 29 61
24 30 443
24 31 413
24 33 319
24 34 8
24 36 122
24 37 205
24 42 1
24 51 16
24 52 28
24 56 290
24 57 306
24 58 347
24 61 6
24 62 27
24 63 8
24 65 6
25 26 23
25 28 35
25 29 3526
25 30 23
25 31 28
25 34 344
25 38 151
25 39 236
25 40 5
25 41 1
25 44 299
25 46 1
25 47 43
25 50 17
25 51 106
25 55 15
25 56 3
25 57 7
25 58 1
25 59 806
25 63 126
25 65 1
26 27 88
26 28 198
26 29 5
26 30 1
26 33 2
26 34 59
26 36 10
26 38 38
26 44 7
26 46 1
26 48 4
26 54 1
26 59 1
26 60 34
26 62 12
27 28 1885
27 30 49
27 33 81
27 34 3
27 36 3
27 37 2
27 38 1
27 44 5
27 60 1
28 29 186
28 30 128
28 31 15
28 33 192
28 34 37
28 36 453
28 37 95
28 38 235
28 44 11
28 46 3
28 48 1
28 51 1
28 52 36
28 54 2
28 56 1
28 57 131
28 58 207
28 59 1
28 60 35
28 61 106
28 62 390
29 30 7
29 31 318
29 33 1
29 34 13
29 38 12
29 44 32
29 51 8
29 56 9
29 57 8
29 58 12
29 59 176
29 63 19
30 31 1032
30 33 1497
30 34 1
30 38 8
30 44 12
30 59 1
31 33 606
31 59 3
31 63 3
33 34 2
33 44 5
34 35 262
34 36 115
34 37 1153
34 38 3210
34 39 1
34 40 620
34 41 238
34 42 79
34 43 117
34 44 1280
34 45 16
34 46 2039
34 47 101
34 48 44
34 49 365
34 50 1601
34 51 356
34 52 2395
34 53 1
34 54 802
34 56 145
34 57 386
34 58 780
34 59 1387
34 60 180
34 61 554
34 62 285
34 63 361
34 64 1382
34 65 659
34 66 273
34 67 409
35 64 831
35 65 298
35 67 215
35 37 2
35 39 2
35 41 390
35 42 1030
35 43 689
35 44 39
35 45 71
35 47 11
35 49 1050
35 50 252
35 52 2
35 55 1
35 56 12
35 58 13
35 59 135
35 63 36
36 37 587
36 38 368
36 44 11
36 46 2
36 51 2
36 52 56
36 54 22
36 56 1
36 57 293
36 58 178
36 59 4
36 60 54
36 61 275
36 62 1453
36 63 35
37 38 596
37 42 2
37 44 11
37 46 21
37 50 10
37 51 13
37 52 844
37 54 319
37 56 40
37 57 558
37 58 990
37 59 9
37 60 16
37 61 1902
37 62 2429
37 63 93
37 64 6
37 65 10
37 67 2
38 40 1
38 41 7
38 42 3
38 44 453
38 46 465
38 47 7
38 48 36
38 50 62
38 51 293
38 52 268
38 54 161
38 56 9
38 57 561
38 58 465
38 59 444
38 60 292
38 61 273
38 62 483
38 63 97
38 64 5
38 65 5
39 64 1
39 41 92
39 42 17
39 45 86
39 47 153
39 49 7
39 55 508
39 59 1390
39 63 350
40 64 15
40 59 4
40 41 101
40 43 27
40 66 177
40 50 413
40 51 6
40 49 6
40 47 7
40 65 2
40 63 13
41 42 295
41 43 796
41 44 91
41 45 374
41 47 2321
41 49 565
41 50 1479
41 55 457
41 57 1
41 58 4
41 59 258
41 63 80
41 64 242
41 65 1
41 66 38
42 43 104
42 44 23
42 45 79
42 47 33
42 49 559
42 50 6
42 52 2
42 55 57
42 56 114
42 57 1
42 58 58
42 59 1028
42 63 2269
42 64 201
42 65 1303
42 67 15
43 64 371
43 44 40
43 66 15
43 45 69
43 49 1069
43 50 249
43 59 52
43 55 1
43 58 2
43 47 9
43 63 10
44 45 32
44 46 37
44 47 764
44 49 28
44 50 209
44 51 635
44 52 16
44 54 2
44 55 247
44 56 7
44 57 543
44 58 5
44 59 1304
44 60 2
44 61 3
44 62 113
44 63 78
44 64 11
45 64 12
45 47 56
45 49 98
45 50 48
45 67 1
45 55 140
45 59 93
45 63 132
46 48 127
46 50 37
46 52 206
46 53 42
46 54 528
46 58 7
46 59 251
46 60 116
46 61 79
46 62 23
46 64 2
46 65 1
47 49 41
47 50 805
47 51 4
47 55 1695
47 59 342
47 63 35
47 64 4
47 65 6
48 60 146
48 59 17
49 64 955
49 65 11
49 66 12
49 50 154
49 67 4
49 55 23
49 56 3
49 58 7
49 59 227
49 63 28
50 51 36
50 52 18
50 54 4
50 56 6
50 57 7
50 58 20
50 59 376
50 62 1
50 63 60
50 64 123
50 65 14
50 66 10
51 52 13
51 56 863
51 57 1441
51 58 1784
51 59 810
51 61 12
51 62 265
51 63 549
51 65 1
52 54 593
52 56 15
52 57 51
52 58 869
52 59 34
52 60 13
52 61 444
52 62 178
52 63 69
52 64 48
52 65 33
52 67 6
53 54 6
54 56 3
54 58 51
54 59 12
54 60 50
54 61 931
54 62 178
54 63 12
54 64 5
55 64 1
55 59 376
55 63 173
56 57 155
56 58 2346
56 59 134
56 61 6
56 62 20
56 63 1503
56 64 116
56 65 1088
56 67 209
57 58 1636
57 59 171
57 61 1
57 62 980
57 63 26
57 65 2
58 59 70
58 61 69
58 62 661
58 63 297
58 64 8
58 65 173
58 67 1
59 60 3
59 61 6
59 62 4
59 63 4237
59 64 2
59 65 72
60 61 125
60 62 252
61 62 1786
61 63 43
61 65 1
62 63 27
63 64 4
63 65 779
63 67 19
64 65 781
64 66 55
64 67 1373
65 67 402
