1 2 325
1 3 265
1 4 13
1 5 1798
1 6 73
1 7 659
1 8 275
1 9 71
1 10 368
1 11 660
1 12 428
1 13 2204
1 14 336
1 15 434
1 16 529
1 17 1668
1 18 527
1 19 446
1 20 409
1 21 752
1 22 698
1 23 374
1 24 69
1 25 695
1 26 1092
1 27 220
1 28 256
1 29 2401
1 30 393
1 31 2294
1 32 709
1 33 5
1 34 433
1 35 831
1 36 1491
1 37 41
1 38 8
1 39 114
1 40 823
1 41 6
1 42 8
1 43 1
1 44 7
1 45 16
1 46 169
1 47 8
1 48 49
1 49 6
1 50 45
1 51 9
1 52 538
1 53 100
1 54 11
1 55 105
1 56 184
1 57 8
1 58 19
1 59 63
1 60 118
1 61 290
1 62 62
1 63 149
1 64 541
1 65 216
1 66 38
1 67 41
1 68 9
1 70 35
2 3 8
2 4 46
2 5 18
2 6 17
2 7 4
2 8 113
2 9 668
2 10 444
2 11 1
2 12 8
2 13 26
2 14 43
2 15 2
2 16 1219
2 17 8
2 19 118
2 20 88
2 21 90
2 22 51
2 23 1
2 25 61
2 26 12
2 27 1
2 28 103
2 29 73
2 30 147
2 31 827
2 32 352
2 34 6
2 35 83
2 36 3
2 40 1
2 52 1
2 63 1
2 64 13
3 4 2
3 5 541
3 7 1
3 11 78
3 13 45
3 15 5
3 16 2
3 17 12
3 19 94
3 21 111
3 24 64
3 25 3
3 26 39
3 27 120
3 28 2
3 29 458
3 31 52
3 34 1
3 35 23
3 36 15
3 39 1
3 40 17
3 46 3
3 48 4
3 52 1
3 55 4
3 56 12
3 60 1
3 61 3
3 63 18
3 64 1
3 65 20
3 68 1
3 70 1
4 5 33
4 8 6
4 9 308
4 10 16
4 13 4
4 16 13
4 18 14
4 19 444
4 20 67
4 21 51
4 23 70
4 25 517
4 28 815
4 29 1073
4 30 106
4 31 4
4 32 110
4 33 1
4 36 22
4 39 45
4 40 81
4 60 1
4 63 8
4 64 23
5 7 16
5 8 4
5 9 1
5 10 21
5 11 336
5 12 1
5 13 232
5 14 1
5 15 33
5 16 3
5 17 101
5 18 135
5 19 245
5 20 15
5 21 260
5 22 7
5 23 2
5 24 451
5 25 38
5 26 282
5 27 245
5 28 45
5 29 801
5 30 6
5 31 210
5 33 3
5 34 20
5 35 94
5 36 315
5 37 20
5 39 25
5 40 604
5 45 5
5 46 29
5 48 5
5 50 2
5 51 2
5 52 42
5 53 33
5 55 9
5 56 15
5 58 9
5 59 17
5 60 29
5 61 34
5 62 3
5 63 50
5 64 251
5 65 68
5 66 12
5 67 13
5 68 1
5 70 13
6 7 5
6 8 156
6 9 5
6 10 101
6 11 58
6 12 1063
6 13 5
6 14 397
6 16 60
6 17 21
6 22 1862
6 26 644
6 30 444
6 31 65
6 34 6
6 35 8
6 36 10
6 41 69
6 46 15
6 47 4
6 49 12
6 52 1
6 57 16
6 61 76
7 8 370
7 9 1
7 10 140
7 11 31
7 12 12
7 13 6
7 14 30
7 15 22
7 16 3
7 17 456
7 18 149
7 19 1
7 20 2
7 21 4
7 22 28
7 23 14
7 24 2
7 25 110
7 26 24
7 27 1
7 28 3
7 29 62
7 30 32
7 31 142
7 32 1
7 34 142
7 35 4
7 36 2
7 39 2
7 40 10
7 42 70
7 43 33
7 49 3
7 52 40
7 53 6
7 59 1
7 60 2
7 61 18
7 63 1
7 64 7
7 65 3
8 9 185
8 10 2248
8 11 23
8 12 1324
8 13 4
8 14 1625
8 15 1
8 16 527
8 17 447
8 18 12
8 19 2
8 22 556
8 23 3
8 25 5
8 26 114
8 28 10
8 29 8
8 30 183
8 31 293
8 32 17
8 34 19
8 35 15
8 36 12
8 40 4
8 42 2
8 43 25
8 46 1
8 49 29
8 52 15
8 59 1
8 60 1
8 61 40
8 64 11
8 65 17
8 67 4
9 10 262
9 11 2
9 12 607
9 14 87
9 16 416
9 17 120
9 18 1
9 19 117
9 20 63
9 21 38
9 22 5
9 23 9
9 25 32
9 26 330
9 28 150
9 29 7
9 30 1550
9 31 145
9 32 569
9 34 8
9 35 6
9 36 1
10 11 1
10 12 540
10 13 27
10 14 200
10 16 2114
10 17 53
10 18 2
10 19 10
10 20 4
10 21 15
10 22 293
10 23 5
10 25 17
10 26 99
10 27 4
10 28 21
10 29 33
10 30 95
10 31 431
10 32 116
10 34 56
10 35 5
10 36 9
10 38 1
10 40 5
10 43 1
10 49 5
10 52 3
10 55 1
10 57 1
10 61 22
10 63 4
10 64 4
10 65 2
11 13 21
11 14 687
11 15 11
11 16 3
11 17 296
11 18 2
11 20 3
11 21 12
11 22 141
11 24 223
11 26 887
11 27 22
11 29 29
11 30 48
11 31 10
11 34 1
11 35 10
11 36 25
11 40 8
11 41 1
11 46 14
11 49 48
11 52 12
11 57 1
11 60 1
11 61 10
11 65 2
12 13 68
12 14 533
12 15 44
12 16 188
12 17 20
12 18 1
12 20 1
12 21 1
12 22 1757
12 25 1
12 26 168
12 28 1
12 29 5
12 30 856
12 31 356
12 32 1
12 34 39
12 35 39
12 36 2
12 38 2
12 40 2
12 41 15
12 43 3
12 45 1
12 46 2
12 47 3
12 49 8
12 51 2
12 52 2
12 57 7
12 61 43
12 64 3
12 65 1
13 14 22
13 15 586
13 16 26
13 17 68
13 18 5
13 19 16
13 20 643
13 21 452
13 22 95
13 23 6
13 25 15
13 26 19
13 27 131
13 28 337
13 29 480
13 30 6
13 31 410
13 32 46
13 33 135
13 34 12
13 35 45
13 36 15
13 38 6
13 39 1
13 40 28
13 46 9
13 48 5
13 49 1
13 50 16
13 52 5
13 55 6
13 60 1
13 61 10
13 62 8
13 63 14
13 64 40
13 65 27
13 68 21
14 15 12
14 16 393
14 17 932
14 18 4
14 20 3
14 21 2
14 22 1922
14 23 2
14 26 200
14 29 10
14 30 19
14 31 117
14 34 8
14 35 3
14 36 37
14 37 1
14 39 16
14 40 27
14 41 2
14 43 208
14 44 1
14 45 7
14 46 5
14 47 63
14 48 6
14 49 1223
14 51 6
14 52 166
14 53 7
14 55 1
14 57 89
14 60 2
14 61 18
14 64 8
14 65 3
14 68 3
15 16 3
15 17 1
15 20 10
15 21 1
15 22 51
15 25 2
15 26 4
15 27 402
15 28 230
15 29 207
15 30 3
15 31 75
15 32 2
15 33 178
15 34 52
15 35 1
15 36 93
15 40 34
15 42 30
15 46 9
15 48 4
15 49 1
15 50 126
15 55 5
15 61 1
15 62 64
15 63 10
15 64 44
15 68 66
16 17 23
16 19 97
16 20 45
16 21 44
16 22 421
16 23 4
16 25 68
16 26 42
16 28 40
16 29 61
16 30 31
16 31 1277
16 32 260
16 34 254
16 35 33
16 36 5
16 49 5
