1 2 6535
1 3 3483
1 4 21658
1 5 27140
1 7 12439
1 8 9361
1 9 1732
1 10 9676
1 11 7107
1 12 351
1 13 5150
1 14 1692
1 15 1922
1 16 3094
1 17 16522
1 18 19181
1 19 5805
1 21 1860
1 23 9342
1 24 28539
1 25 42520
1 26 11771
1 27 4763
1 28 1733
1 29 12158
1 30 2776
1 31 14937
1 32 11885
1 34 421
1 35 7168
1 36 28632
1 37 126
1 38 998
1 39 3158
1 40 17388
1 42 503
1 43 1
1 44 3
1 45 1
1 46 4615
1 47 2
1 48 2051
1 49 336
1 50 2352
1 52 5392
1 53 6119
1 54 938
1 56 1010
1 57 2
1 59 8147
1 60 6826
1 61 273
1 62 4001
1 63 1323
1 64 3801
1 65 3
1 67 103
2 4 155
2 5 738
2 6 28
2 8 6701
2 9 9889
2 10 14633
2 11 1759
2 12 2600
2 14 2100
2 16 9188
2 17 380
2 18 2757
2 22 120
2 23 3506
2 24 133
2 25 3875
2 26 2529
2 29 10
2 30 3192
2 31 17258
2 32 13950
2 35 6666
2 36 43
2 52 43
3 4 5864
3 5 11308
3 13 296
3 18 31
3 19 3837
3 21 940
3 24 3461
3 25 1690
3 26 19
3 27 1378
3 28 3209
3 29 13256
3 31 179
3 36 7580
3 38 2983
3 39 4543
3 40 7858
3 46 1
3 48 465
3 50 23
3 53 520
3 54 2798
3 56 3078
3 59 1442
3 60 573
3 62 487
3 63 3007
3 64 6132
4 5 12769
4 7 2802
4 8 155
4 9 72
4 10 155
4 11 1679
4 13 742
4 14 3
4 17 2251
4 18 2914
4 19 9617
4 21 1429
4 23 2785
4 24 13702
4 25 23025
4 26 3532
4 27 889
4 28 8827
4 29 23163
4 30 306
4 31 1047
4 32 2724
4 35 1390
4 36 7592
4 38 1600
4 39 4739
4 40 7368
4 46 105
4 48 557
4 50 56
4 52 238
4 53 17
4 54 1331
4 56 2016
4 59 2335
4 60 1646
4 61 28
4 62 665
4 63 2069
4 64 5222
5 6 72
5 7 147
5 8 418
5 9 745
5 10 970
5 11 6314
5 12 303
5 13 401
5 14 155
5 15 184
5 16 484
5 17 212
5 18 16328
5 19 3330
5 21 392
5 22 46
5 23 6
5 24 30290
5 25 15108
5 26 5167
5 27 1624
5 28 1349
5 29 18380
5 30 1271
5 31 900
5 32 979
5 36 33364
5 38 4238
5 39 9289
5 40 31847
5 43 1
5 44 3
5 45 1
5 46 1927
5 47 2
5 48 1062
5 50 688
5 53 10221
5 54 3477
5 56 3589
5 57 2
5 59 16542
5 60 13055
5 61 30
5 62 2383
5 63 3536
5 64 14234
5 65 3
5 66 6
5 67 103
6 8 689
6 41 25
6 10 407
6 11 1204
6 12 4059
6 14 260
6 47 8
6 16 77
6 18 35
6 22 3746
6 9 1625
6 24 65
6 25 4
6 26 2408
6 30 2735
7 8 3427
7 10 1533
7 11 972
7 12 1
7 15 14
7 16 503
7 17 11243
7 18 649
7 24 944
7 25 3710
7 26 1771
7 29 1430
7 30 1507
7 31 1504
7 34 710
7 35 11
7 36 110
7 38 28
7 39 109
7 40 109
7 42 2171
7 43 3
7 49 24
7 50 2
7 52 1694
7 54 1
7 59 1
7 60 68
7 64 109
8 9 3079
8 10 16395
8 11 2256
8 12 9817
8 14 14596
8 16 3172
8 17 5830
8 18 1482
8 22 3336
8 23 2252
8 24 102
8 25 2356
8 26 2879
8 29 10
8 30 2043
8 31 11472
8 32 4449
8 34 623
8 35 3121
8 36 120
8 43 2
8 46 7
8 49 5
8 52 177
9 10 8082
9 11 3655
9 12 8763
9 14 1342
9 16 6767
9 17 404
9 18 2145
9 22 2439
9 23 1761
9 24 411
9 25 2355
9 26 7774
9 29 10
9 30 14406
9 31 3703
9 32 8890
9 35 414
9 36 52
9 46 57
9 49 15
9 52 47
10 11 3139
10 12 4890
10 14 4402
10 16 19580
10 17 945
10 18 3053
10 22 559
10 23 3681
10 24 161
10 25 4196
10 26 4532
10 29 10
10 30 5160
10 31 19078
10 32 9732
10 34 976
10 35 5828
10 36 48
10 52 48
11 12 3566
11 13 78
11 14 3064
11 15 156
11 16 1409
11 17 501
11 18 5123
11 19 1
11 22 1953
11 23 18
11 24 6258
11 25 3744
11 26 13580
11 27 258
11 29 640
11 30 4662
11 31 663
11 32 1368
11 36 885
11 39 12
11 40 475
11 46 271
11 48 282
11 49 24
11 50 290
11 53 370
11 59 346
11 60 349
11 61 68
11 62 268
11 63 24
11 64 12
11 65 22
12 14 7670
12 16 3881
12 17 99
12 18 432
12 22 9221
12 23 422
12 24 127
12 25 509
12 26 5363
12 30 7535
12 31 577
12 32 1992
12 41 4
12 47 27
12 49 80
12 52 1
13 15 7485
13 19 1669
13 20 4314
13 21 4101
13 24 21
13 25 38
13 26 15
13 27 8209
13 28 7765
13 29 3698
13 31 12
13 33 788
13 34 197
13 36 736
13 40 111
13 48 423
13 50 491
13 62 534
13 63 172
13 64 14
14 16 372
14 17 2495
14 18 803
14 22 4253
14 23 879
14 24 14
14 25 897
14 26 1705
14 29 3
14 30 965
14 31 1532
14 32 1565
14 35 111
14 36 28
14 42 1
14 43 36
14 46 52
14 47 3
14 49 1117
14 52 57
15 64 10
15 34 18
15 36 798
15 40 43
15 46 31
15 48 518
15 50 657
15 20 213
15 21 32
15 33 576
15 27 4365
15 28 2177
15 29 839
15 62 689
15 63 127
16 17 436
16 18 1239
16 22 45
16 23 1061
16 24 69
16 25 1466
16 26 2337
16 30 3930
16 31 13940
16 32 5059
16 34 494
16 35 3081
17 18 1226
17 22 1
17 24 2274
17 25 5339
17 26 65
17 29 2194
17 30 38
17 31 1882
17 32 9
17 35 693
17 36 1417
17 37 3
17 38 28
17 39 211
17 40 211
17 42 2245
17 43 25
17 46 385
17 49 388
17 52 7788
17 54 1
17 59 75
17 60 148
17 64 189
18 22 3
18 23 5981
18 24 23315
18 25 26101
18 26 9146
18 29 7703
18 30 6445
18 31 2288
18 32 5259
18 36 12262
18 37 29
18 38 70
18 39 912
18 40 11507
18 43 1
18 44 3
18 45 1
18 46 958
18 47 2
18 52 192
18 53 6602
18 54 86
18 56 13
18 57 2
18 58 6
18 59 9499
18 60 8141
18 61 10
18 62 2
18 63 10
18 64 2503
18 65 3
18 67 74
19 20 4
19 21 4052
19 23 1427
19 24 585
19 25 7934
19 26 26
19 27 2367
19 28 6839
19 29 7938
19 31 465
19 32 70
19 35 4
19 36 2101
19 38 751
19 39 1345
19 40 2140
19 46 1
19 48 131
19 50 8
19 54 508
19 56 813
19 59 192
19 62 249
19 63 810
19 64 1557
20 33 55
20 21 1797
20 27 551
20 28 2888
20 29 76
20 31 70
21 64 4
21 36 98
21 38 14
21 33 10
21 40 92
21 39 2
21 24 28
21 25 56
21 26 1
21 27 3860
21 28 7216
21 29 4113
21 31 15
22 47 1
22 41 3
22 24 21
22 57 1
22 26 2456
22 30 3324
22 31 51
