0 0 0.0
0 1 0.330855
0 1 0.330855
0 2 0.546334
0 2 0.546334
0 3 0.488321
0 3 0.488321
0 4 0.357974
0 4 0.357974
0 5 0.093797
0 5 0.093797
0 6 0.631859
0 6 0.631859
0 7 0.439551
0 7 0.439551
0 8 0.26856
0 8 0.26856
0 9 0.0296077
0 9 0.0296077
0 10 0.110852
0 10 0.110852
0 11 0.688012
0 11 0.688012
0 12 0.0438858
0 12 0.0438858
0 13 0.249918
0 13 0.249918
0 14 0.0849469
0 14 0.0849469
0 15 0.181637
0 15 0.181637
0 16 0.131231
0 16 0.131231
0 17 0.287738
0 17 0.287738
0 18 0.203061
0 18 0.203061
0 19 0.121752
0 19 0.121752
0 20 0.0411334
0 20 0.0411334
0 21 0.584018
0 21 0.584018
0 22 0.140848
0 22 0.140848
0 23 0.240402
0 23 0.240402
0 24 0.291964
0 24 0.291964
0 25 0.307514
0 25 0.307514
0 26 0.0416728
0 26 0.0416728
0 27 0.349802
0 27 0.349802
0 28 0.0410895
0 28 0.0410895
0 29 0.688257
0 29 0.688257
0 30 0.530109
0 30 0.530109
0 31 0.223277
0 31 0.223277
0 32 0.649715
0 32 0.649715
0 33 0.394773
0 33 0.394773
0 34 0.218063
0 34 0.218063
0 35 0.301006
0 35 0.301006
0 36 0.384821
0 36 0.384821
0 37 0.629012
0 37 0.629012
0 38 0.439278
0 38 0.439278
0 39 0.109047
0 39 0.109047
0 40 0.0754453
0 40 0.0754453
0 41 0.00152151
0 41 0.00152151
0 42 0.267677
0 42 0.267677
0 43 0.266806
0 43 0.266806
0 44 0.461289
0 44 0.461289
0 45 0.0802893
0 45 0.0802893
0 46 0.672615
0 46 0.672615
0 47 0.192839
0 47 0.192839
0 48 0.212523
0 48 0.212523
0 49 0.36097
0 49 0.36097
0 50 0.156612
0 50 0.156612
0 51 0.482103
0 51 0.482103
0 52 0.166308
0 52 0.166308
0 53 0.328313
0 53 0.328313
0 54 0.331975
0 54 0.331975
0 55 0.656287
0 55 0.656287
0 56 0.689013
0 56 0.689013
0 57 0.483386
0 57 0.483386
0 58 0.104847
0 58 0.104847
0 59 0.168702
0 59 0.168702
0 60 0.482915
0 60 0.482915
0 61 0.202523
0 61 0.202523
0 62 0.290593
0 62 0.290593
0 63 0.384727
0 63 0.384727
0 64 0.11042
0 64 0.11042
0 65 0.107831
0 65 0.107831
0 66 0.258624
0 66 0.258624
0 67 0.298969
0 67 0.298969
0 68 0.137166
0 68 0.137166
0 69 0.39596
0 69 0.39596
1 1 0.0
1 2 0.466521
1 2 0.466521
1 3 0.475922
1 3 0.475922
1 4 0.374431
1 4 0.374431
1 5 0.10547
1 5 0.10547
1 6 0.133866
1 6 0.133866
1 7 0.168302
1 7 0.168302
1 8 0.554613
1 8 0.554613
1 9 0.290244
1 9 0.290244
1 10 0.0800232
1 10 0.0800232
1 11 0.234221
1 11 0.234221
1 12 0.259726
1 12 0.259726
1 13 0.431409
1 13 0.431409
1 14 0.0742159
1 14 0.0742159
1 15 0.276187
1 15 0.276187
1 16 0.498885
1 16 0.498885
1 17 0.385163
1 17 0.385163
1 18 0.223456
1 18 0.223456
1 19 0.274312
1 19 0.274312
1 20 0.278415
1 20 0.278415
1 21 0.105968
1 21 0.105968
1 22 0.0979912
1 22 0.0979912
1 23 0.079737
1 23 0.079737
1 24 0.377341
1 24 0.377341
1 25 0.0537843
1 25 0.0537843
1 26 0.212601
1 26 0.212601
1 27 0.133598
1 27 0.133598
1 28 0.441675
1 28 0.441675
1 29 0.171694
1 29 0.171694
1 30 0.244282
1 30 0.244282
1 31 0.261244
1 31 0.261244
1 32 0.198822
1 32 0.198822
1 33 0.793064
1 33 0.793064
1 34 0.357455
1 34 0.357455
1 35 0.411042
1 35 0.411042
1 36 0.458282
1 36 0.458282
1 37 0.193212
1 37 0.193212
1 38 0.389034
1 38 0.389034
1 39 0.178913
1 39 0.178913
1 40 0.106865
1 40 0.106865
1 41 0.237994
1 41 0.237994
1 42 0.00332585
1 42 0.00332585
1 43 0.243338
1 43 0.243338
1 44 0.449979
1 44 0.449979
1 45 0.0738916
1 45 0.0738916
1 46 0.302598
1 46 0.302598
1 47 0.125024
1 47 0.125024
1 48 0.401803
1 48 0.401803
1 49 0.338517
1 49 0.338517
1 50 0.0210438
1 50 0.0210438
1 51 0.298045
1 51 0.298045
1 52 0.201423
1 52 0.201423
1 53 0.759889
1 53 0.759889
1 54 0.306955
1 54 0.306955
1 55 0.285931
1 55 0.285931
1 56 0.464766
1 56 0.464766
1 57 0.499125
1 57 0.499125
1 58 0.502667
1 58 0.502667
1 59 0.310747
1 59 0.310747
1 60 0.3114
1 60 0.3114
1 61 0.294833
1 61 0.294833
1 62 0.496617
1 62 0.496617
1 63 0.191188
1 63 0.191188
1 64 0.200304
1 64 0.200304
1 65 0.413049
1 65 0.413049
1 66 0.365857
1 66 0.365857
1 67 0.513801
1 67 0.513801
1 68 0.0346822
1 68 0.0346822
1 69 0.416133
1 69 0.416133
2 2 0.0
2 3 0.562654
2 3 0.562654
2 4 0.400259
2 4 0.400259
2 5 0.0293497
2 5 0.0293497
2 6 0.176848
2 6 0.176848
2 7 0.314871
2 7 0.314871
2 8 0.476611
2 8 0.476611
2 9 0.0133135
2 9 0.0133135
2 10 0.215274
2 10 0.215274
2 11 0.352451
2 11 0.352451
2 12 0.198771
2 12 0.198771
2 13 0.588231
2 13 0.588231
2 14 0.220182
2 14 0.220182
2 15 0.0174308
2 15 0.0174308
2 16 0.319195
2 16 0.319195
2 17 0.405764
2 17 0.405764
2 18 0.0692187
2 18 0.0692187
2 19 0.348145
2 19 0.348145
2 20 0.184323
2 20 0.184323
2 21 0.29902
2 21 0.29902
2 22 0.219726
2 22 0.219726
2 23 0.271739
2 23 0.271739
2 24 0.437312
2 24 0.437312
2 25 0.297383
2 25 0.297383
2 26 0.0184645
2 26 0.0184645
2 27 0.404109
2 27 0.404109
2 28 0.154339
2 28 0.154339
2 29 0.47325
2 29 0.47325
2 30 0.317428
2 30 0.317428
2 31 0.381088
2 31 0.381088
2 32 0.193811
2 32 0.193811
2 33 0.600568
2 33 0.600568
2 34 0.53758
2 34 0.53758
2 35 0.55987
2 35 0.55987
2 36 0.386355
2 36 0.386355
2 37 0.514521
2 37 0.514521
2 38 0.450879
2 38 0.450879
2 39 0.118481
2 39 0.118481
2 40 0.2104
2 40 0.2104
2 41 0.141766
2 41 0.141766
2 42 0.17388
2 42 0.17388
2 43 0.113853
2 43 0.113853
2 44 0.686313
2 44 0.686313
2 45 0.389379
2 45 0.389379
2 46 0.321785
2 46 0.321785
2 47 0.12243
2 47 0.12243
2 48 0.101704
2 48 0.101704
2 49 0.33781
2 49 0.33781
2 50 0.110842
2 50 0.110842
2 51 0.63175
2 51 0.63175
2 52 0.1692
2 52 0.1692
2 53 0.565432
2 53 0.565432
2 54 0.425415
2 54 0.425415
2 55 0.496579
2 55 0.496579
2 56 0.519372
2 56 0.519372
2 57 0.683962
2 57 0.683962
2 58 0.267964
2 58 0.267964
2 59 0.270979
2 59 0.270979
2 60 0.598641
2 60 0.598641
2 61 0.0648012
2 61 0.0648012
2 62 0.558409
2 62 0.558409
2 63 0.524008
2 63 0.524008
2 64 0.17656
2 64 0.17656
2 65 0.32257
2 65 0.32257
2 66 0.487168
2 66 0.487168
2 67 0.280303
2 67 0.280303
2 68 0.0411799
2 68 0.0411799
2 69 0.193032
2 69 0.193032
3 3 0.0
3 4 0.395464
3 4 0.395464
3 5 0.168924
3 5 0.168924
3 6 0.158919
3 6 0.158919
3 7 0.314769
3 7 0.314769
3 8 0.416656
3 8 0.416656
3 9 0.357367
3 9 0.357367
3 10 0.0807989
3 10 0.0807989
3 11 0.408859
3 11 0.408859
3 12 0.198553
3 12 0.198553
3 13 0.412611
3 13 0.412611
3 14 0.179234
3 14 0.179234
3 15 0.00391985
3 15 0.00391985
3 16 0.376581
3 16 0.376581
3 17 0.312165
3 17 0.312165
3 18 0.329247
3 18 0.329247
3 19 0.424705
3 19 0.424705
3 20 0.259795
3 20 0.259795
3 21 0.261182
3 21 0.261182
3 22 0.342883
3 22 0.342883
3 23 0.0422238
3 23 0.0422238
3 24 0.270267
3 24 0.270267
3 25 0.00910109
3 25 0.00910109
3 26 0.0199258
3 26 0.0199258
3 27 0.155535
3 27 0.155535
3 28 0.49115
3 28 0.49115
3 29 0.381641
3 29 0.381641
3 30 0.394648
3 30 0.394648
3 31 0.373364
3 31 0.373364
